tw,hw,lw,lbe,rouYb,rouYw,loadcoef,fc,fy
338.54329296471803,1823.891376536371,2618.917354236276,174.9286807101411,34.03832954953311,541.3531781446264,0.03776186022398563,0.01577915235307714,0.05559762200603238
195.3662289787602,5768.0008969379005,2985.2839655244443,211.22090441212265,67.05267716659606,412.5546582527386,0.02791611704265924,0.0033817503592371663,0.058860929091607714
355.0475461084577,4709.42262853592,2788.5879985339943,189.15706353458205,51.56537209296461,584.3581127462703,0.03746587282630313,0.005367506071005284,0.056097697629452874
378.4114779660574,3904.4459755088546,2464.1622271337446,168.4649221712769,63.17354847126844,536.82419093297,0.035850359914328764,0.022277759268526143,0.061843622698175726
314.51853935026986,4351.42435960623,2074.5777591508686,259.87342666278187,35.131191562902416,408.986652771851,0.013465459557084515,0.005064872545604912,0.07328335346889606
192.53172191772705,2189.328026583969,1569.9712885803822,178.2156205958558,44.18015930857572,498.19220952332466,0.026303643154320842,0.0056460041661616275,0.020229177045803425
234.22903819792654,3114.130039100372,2120.493082216152,271.9896798729677,51.508127649108985,541.3268411128627,0.020803615503284092,0.02496976732827784,0.08313484725548669
247.7983267678257,3306.889670474766,2214.380351987803,226.45075679312998,29.090013702480594,425.5230570116748,0.012831684642824219,0.017904694436187377,0.05129356938821463
168.32269453092164,4300.5571641937495,2091.847430495871,242.61210984019291,45.75095104823186,517.0661507383967,0.019893702622257075,0.017115999828683358,0.018314107744028453
264.1917675503634,2755.101302540015,1722.6958491414118,184.48376346602578,22.247012864743514,553.790613718433,0.018314291940843424,0.012699597099333562,0.0724726102554037
293.29212862763285,5350.435385892294,2357.5802008104943,158.57862163452216,37.557921013944906,514.8607337283757,0.01767342316588643,0.02433826442449248,0.022079688001380625
234.0265248274585,5378.382342765858,1995.148669672283,164.71130241156817,60.087693748091105,401.57116080040754,0.028456759275050376,0.018256229007784303,0.08321005318678153
197.26546739451913,1713.3580340174235,2234.577659426932,172.74399293793525,55.98051072506204,616.0197343794404,0.01221428015148469,0.011768777322016288,0.036966986374958065
172.039323731519,3255.5467704090825,1245.495062820643,203.4986230910236,46.211547404016294,411.8048637921289,0.03499518810269457,0.01709961824262937,0.0752047134688569
307.0793806826982,3666.957610509514,2766.3748158627745,192.36808885438995,45.73202534278981,629.7230085311377,0.02471266500794739,0.019191366548380797,0.07246520876194876
153.20727731315336,5104.868864855488,1444.7425458604948,285.15670302497387,52.51823041931418,469.8538465622609,0.029806124792835134,0.015465330749870061,0.021961544419234036
237.97842077455027,1699.4922551915733,2535.446107878747,128.11809661724337,21.033337384012416,501.1537345290152,0.029518531758133633,0.01605176310870685,0.014087787669158365
207.28244112007104,2114.819506006371,2744.473080155928,196.12022636631792,60.94379901716836,398.53071115037096,0.02946317000884964,0.004793652096192138,0.07147476578682514
282.9993726704412,1820.3501286034038,2368.977983479102,146.00284031357216,62.98512209557897,609.6163164197129,0.03595416273693257,0.00622893903996961,0.059217003144029924
330.9158377798103,5353.920108469373,2857.4902053166556,234.87217630590186,34.69997316134037,553.1199609385692,0.02741928058163732,0.011030361337816421,0.07037131529266794
377.28831890919486,2328.81465431212,2269.246656631661,291.18646329407,69.24043197137411,528.2758291654641,0.019714369114958247,0.017674950500781675,0.09908477648619606
309.70020981077533,4120.229553670804,2887.5577719633216,150.84690917922504,22.595958125075466,433.5144714378506,0.020455237897046362,0.0213121062622903,0.07125039784440135
397.9482749379789,1474.869394382962,2848.879626922173,270.82780897496775,57.76296518697995,587.4727313617112,0.011358177789433719,0.009687164978056068,0.03199552742729765
391.0147930759705,2174.9353633876535,2926.060719960587,280.2843040624129,53.53943918668508,575.0915917359298,0.032442780666565946,0.010040803450570783,0.07771062940413356
307.49767743106145,4406.831929725257,2127.3785993428573,278.3218945077476,51.21019385766339,398.5656670054078,0.029664717710330746,0.0240127766095685,0.02158759525259967
208.3432960215399,2863.294650518421,1523.3370611058936,119.70449081969468,26.045565509746286,413.17896458257366,0.013703293880181471,0.00868060129619276,0.07023697702184553
270.9528706607867,2814.087963500096,2317.4550846025227,164.74279924488317,33.57644559272624,588.3086670590615,0.015744946211451047,0.01063136353889735,0.062334343715696676
194.39743264347626,5392.841499876473,2618.975945987342,187.65675416257875,31.03084930429008,384.7882974770901,0.03259451650406705,0.01828490561237667,0.09835459011734467
397.9894431985542,2195.3044874256,2638.9986188147154,235.1056303132144,57.10343840128408,380.85358728953946,0.011997652947683455,0.014670684315250856,0.02253192853826519
261.12498003726853,5584.810484640404,2583.19717096656,212.20402163875755,33.68542287998361,380.1445679452973,0.02517522431022435,0.02158785630248171,0.06358534423139293
337.9125395068825,1070.550918713187,2365.093764586448,177.6186619821058,60.24416135153404,486.06985114546103,0.03761956328613612,0.01700745755507851,0.06826691414361709
161.03246400161098,1317.3098974796062,1210.6343605119964,290.02024941486457,62.77304796918238,593.4183977716002,0.03913920353128376,0.024388410427092624,0.015009090979279611
183.6819001591584,4692.060251104751,1740.669911189185,186.82940905629363,35.08995660640569,568.8996157784785,0.013183524194249636,0.01341655205842118,0.060866434586611444
198.29424251058842,2398.1702580624315,1367.4980547928071,255.61746551053787,28.70860542993297,520.2938145919755,0.038682222000508304,0.011269996926280562,0.05436553694816452
214.09058682413564,4860.504391434468,2819.3468147851163,220.83690538151555,26.487559956156307,479.06690997140237,0.03389159392882695,0.021637563166706987,0.09909351929916957
238.01188261241904,4458.589968089316,1930.715341716236,141.52446259922328,54.914895886841116,523.8198324142863,0.0305179078175936,0.006568040660736768,0.0657010009831221
217.9824630816879,4257.592089210302,2673.7593917233135,288.3116442898828,39.51946757906923,409.05503814445376,0.028594091607200972,0.017879362275605274,0.010026710381374935
258.56714590316346,3582.177981600981,1741.1068801313743,253.51483031301655,28.80807077537009,392.3900036763875,0.03724366457168605,0.016349447999680633,0.08935423072970226
255.0893291837635,2226.16333394265,2917.8257704012003,248.2684317156179,38.03345867805933,480.9794396773011,0.037455907764882106,0.010984100958963796,0.05478245648604574
177.1552086204004,5255.118792295347,2601.637328272114,232.87756381090807,68.38995816236798,614.124937062652,0.031304004192316284,0.024058507302926243,0.02454687509025643
165.65219370707922,5571.3901320860505,2338.332618383017,167.85107450767777,46.09628440409588,462.8897693823627,0.016593679823513313,0.004489382821242485,0.027954629613309696
238.7653617319698,5301.021345637911,2652.769067131405,194.47084210116736,61.180916503402464,399.9032564634802,0.031447086096097705,0.01830352195241959,0.05730005316371023
172.19722621684056,2046.7293693015567,2864.7980209410416,257.0817341594527,53.87612386537351,549.582935659476,0.023993856006339888,0.010106492895743018,0.04411032595142324
258.30007846929027,3184.3255864641765,2621.7423628354372,167.5178227539479,41.665689391940475,592.9717826929605,0.011920678829812917,0.017658679422850623,0.03861379386861611
152.14030369321733,1193.5829994768878,1809.8801702638343,125.836690627191,40.30571861488174,464.12085054117614,0.010204972092967732,0.010697610670134292,0.09805655505130012
283.9502546516411,4911.836064168343,1733.0798175650782,277.8885649476071,62.55372399425169,437.9638690127192,0.03353755778629614,0.019012741752288755,0.046067034931444255
168.3709981787631,1275.7282866715243,1891.372493271232,115.97549278623846,37.28655470074713,608.3686823547501,0.013175123925959887,0.02343437098439878,0.07590054912407926
323.5514786748088,1539.783205867918,2704.128163033017,142.56354107275587,44.519348195202255,497.6269576881997,0.01671915822727789,0.021216314648186463,0.02450300178783176
251.05181677106185,5501.141327381975,2319.095711038294,107.70324011792847,20.255935175849025,536.5624679901188,0.011190160877036752,0.008955379727767783,0.07205594350003772
396.33704372208183,2953.750520830783,2677.0991798799646,250.7080014130534,52.253082202548725,549.3820118343247,0.02402793027170551,0.024976728697947273,0.03529463544936406
215.6350049297625,3616.7903408060906,2670.097994149277,214.30028394332527,23.089367495348043,473.18521119920206,0.026366603523391582,0.015500027762767942,0.02581139685051235
268.12768510176085,4496.967722824529,1701.900637483375,138.0889431348827,62.19293804323341,428.76863210976506,0.015346288489601892,0.014620432160350806,0.07997847119827164
337.70373530981726,4586.7469659089165,2477.529494759495,231.56413898609742,47.09298112042794,606.0742981731426,0.022261366083482365,0.009020407242743663,0.07290426531493921
233.70763513086655,1052.447763000717,2120.7182973825848,158.26900373672294,39.81233972368844,605.9435640370154,0.030750282356840936,0.0028901646638900976,0.09645755579285435
237.09175516626286,3747.057032773366,2902.503231004929,112.01093804531736,66.25036165372951,544.7487027828141,0.02942008218489938,0.0028024212292988965,0.04112837065349356
309.7819843070282,4317.152716355889,2000.2049659012612,240.24460881359408,37.18307528292257,550.1332424045354,0.03108122854925225,0.01705287305683123,0.07168988512475
392.42151931646947,5809.918267539675,2615.2056901429837,102.91289872106634,54.260145091933154,388.02114040757436,0.0381748330605307,0.01003865303830434,0.05792639955710787
370.9700345307225,4638.427291234047,2660.3256805478386,246.41829188055,64.22637182210082,402.4311788479216,0.02284465776292563,0.021014085491642135,0.0932249802802813
254.75945484684127,1763.2930252429333,2590.0962520925495,127.31082653731778,29.79796486078,594.3411749308174,0.020032725215886192,0.02143288339930897,0.06629020361381811
329.42947683804016,5767.8394503341,2046.432675421637,227.89678393867,49.55216183146295,553.9865686527507,0.021952349390354182,0.017712509252686803,0.030079546651367285
319.7629879116717,5285.810101031356,2465.2978320212887,125.01548587849581,51.40998408369873,517.3897162306544,0.020151224976316592,0.010770468284918115,0.021888048303410138
243.02740482382632,3835.2603749875175,1688.5735502874602,240.11657803683167,25.104425827694932,407.15652183628856,0.02187029942708614,0.013801844151454164,0.09670435710752971
208.7408593746163,4115.227441138296,2284.8792178858293,298.3674646375662,29.009468798439446,490.7650959080709,0.01264916288315281,0.008253200266588061,0.08954024768599897
169.59411953530633,3895.5673665193526,1955.854770195187,276.82401395733564,39.62847292855841,474.31088193257654,0.02097597432646294,0.019081469342550512,0.08706547848064966
369.7272342211048,4480.498466737924,2659.1472364282645,249.05089150746124,63.40560869775963,574.3904796495735,0.01549665801483995,0.017706678875829832,0.03949191027411763
164.28980335232416,5275.120282908766,2033.2159397416378,100.1468949750384,48.20597257227695,531.1006077862736,0.02722903602364604,0.016478108120043317,0.08262758192976496
279.67403118910005,1314.8441363945142,2542.9568730646356,189.15854295518199,62.121535464893185,595.8638701840813,0.021883224784916343,0.003596481626917821,0.06782805280628919
284.384094376422,5692.485215657809,1977.776190495299,255.70576382294053,67.90428881646878,442.2611358996552,0.030153329286590445,0.02078487220316873,0.05878803690531231
186.53480841540193,3234.420031988269,1539.2714853524344,298.2142148872296,20.437581557551592,508.32060160163786,0.02407763789122997,0.01802059328033149,0.0162021316954631
313.9829292380278,5326.58113874336,2995.5420397520556,289.4922101052674,31.119407278697707,546.506561453023,0.030107207643896475,0.022346577604692427,0.03388595396419982
378.9557983934784,2372.415343333204,2446.1917883602305,120.2243958801813,57.73175002775335,500.4708794520365,0.024348133665205454,0.013880497853282402,0.020758508557111838
344.03324245600925,3506.9135083716433,2541.2645489819993,161.71419877456148,27.884672430674932,573.0302968213718,0.02818468407817127,0.013304290201970867,0.07078607989643683
247.31481665463778,2309.179269186868,1934.128220188526,166.38175745544356,29.161947391332546,519.8502068775877,0.01975321419116259,0.024700492124617265,0.08063485108021617
181.61748970843954,4328.630616104923,2182.1539236964363,273.8650285509643,65.54503673777823,407.14303455973857,0.012650641390305587,0.020730769006796705,0.09076312757945157
393.73239155434874,5004.240768644352,2450.183364279307,272.37631331152375,51.61923405382369,515.2006638431412,0.01229809254157306,0.012674534583060943,0.026710996769713127
279.2758716634777,3315.670413472101,1908.39453964015,199.67731641249762,22.52194153853772,435.9026199010866,0.035335630746146436,0.013835366177441218,0.043936900455568965
307.4044063068958,1614.110347864224,2080.4414403599185,233.23226447358792,63.12293215055366,407.78887260716516,0.026259273794852885,0.020892542880203244,0.04058443386058731
350.5691613802594,3322.944092340493,2239.198310215833,259.6127598338409,33.86546484138639,450.4357270579344,0.031209129746445456,0.009239340358243786,0.052040440530191454
246.56154072318645,1689.3797510535355,1596.1428954218188,291.4751444585541,24.017743383782513,476.24329477020126,0.037161291183842746,0.0034116045453650864,0.04931283495983029
165.51394116386848,5951.60296519302,1891.169210222272,234.417504068571,55.31644045537032,523.5670263352769,0.024103585980055794,0.019254743871065513,0.08299836665754604
184.00394777719038,4107.172545536234,2881.6356526899935,195.74740936009044,65.92015859988138,518.903208511905,0.028368354886684245,0.014034393191162215,0.05741091834232515
317.11178425813534,3685.509321202054,2454.338572776827,245.21498177428867,32.397744383544236,424.812386491592,0.03867112608160004,0.010159941135754887,0.01972077321989786
237.3849214049501,3974.1561270103734,2068.4871066803453,282.35044728733476,21.29282252293362,542.7903238147026,0.037416554965371156,0.0035223771645411144,0.07700810104375806
367.76930194058457,2546.7982565322727,2695.3241807415934,233.71829553021897,52.9223655337744,512.65135769665,0.020281593655787217,0.02476373483513427,0.06500184486369497
335.041127205149,4702.4111137303535,2201.906487857035,263.9195114270913,59.71005251069851,401.04588866074175,0.014232429885165172,0.023657577487663957,0.021247845079707475
395.10978667256654,5510.922071532505,2709.4254713282307,248.3528837295426,47.855503915300204,559.0761268555691,0.016654884158359216,0.01889809863518727,0.09943460694458443
317.2085885911225,5419.933166281168,2691.62414904007,105.39426458367495,59.847957323646604,498.6615993382299,0.021224082850809588,0.013012638842683999,0.08279588081869368
225.95144478419564,4163.5386363713,2862.9323954916645,207.86219351352673,59.22663766026595,590.2160059920028,0.034908434128292656,0.006960624922469891,0.046384186497654925
347.7772894768486,5348.849055787916,2142.687658118119,150.54783755455944,26.001201827615166,440.0181096141452,0.01062304967020103,0.0152229687936822,0.08341880166581428
157.06450856957102,3876.1406965903348,1003.911012459957,277.50703291667503,37.16656907921466,617.6502031159299,0.03667756603259009,0.008154736800333582,0.06252392043275233
280.3976929278231,2444.2226353748747,2171.3013128935136,291.32340472411477,47.891918642429374,601.7581851125616,0.024775781576795948,0.011523929643226707,0.08091939298889057
367.8486669749815,1992.2504342290476,2491.7793837999834,110.9446706992745,46.23026494011562,396.0743960772001,0.025586331064620802,0.012715486503137155,0.0565324149097833
278.67978505152894,2121.1366125748,2639.467308477385,244.83914625415758,21.41916087262072,572.1322806852894,0.012942611055013872,0.020432634819417046,0.04898121797353211
184.34287448147475,4239.961171699608,1366.5215422011138,260.8023986303595,57.94389405049831,564.9440928252357,0.03471004677821156,0.015308622022582036,0.08613872428832339
275.03062766935216,2573.0051723104016,2645.981024236228,150.27357652630937,57.867043218117985,457.8056745666691,0.012184572474711322,0.024128024411478956,0.041200786053509436
286.3644352673109,1467.8059172330245,2662.7172033849524,210.82609948678783,56.75701472419316,629.8833338304015,0.03373392133711698,0.006563785428427496,0.07781750741490187
242.25013707746615,5376.71366578698,1737.0756660708269,123.82684730112032,55.38003059837847,407.9907276911659,0.01757326491182348,0.013014173321569854,0.05313270761608872
373.3583900522167,2240.3770702146826,2280.7564975691416,241.0872754966446,48.40292175472088,390.5493876911914,0.025540322340211363,0.01076118280493941,0.05951665344319729
235.0202126295434,2975.618572333283,1911.395320092756,177.56637069158006,50.02981832540172,464.49903512973765,0.012987662283495793,0.014800958145107063,0.09905687937667076
217.93784709613007,4496.806114512414,2900.5706458717605,209.19234338619714,32.61897684361058,523.1419380746271,0.01360849308481106,0.01455074058869577,0.07000193308897751
276.57537170357864,2547.381368366744,1866.1823377327887,282.44447679029395,46.50151307252899,549.8442914839458,0.022290079484973323,0.0032055201373296246,0.02939337791577972
200.8180128158902,3682.0916964891285,2003.4915134597773,125.33868640548347,65.18428426610635,576.7601439337461,0.0362112007477691,0.018400722963745002,0.027024171257873292
230.514306695291,5566.4298733147925,2873.170789542423,289.02489621254455,30.644954737417862,582.9078873735897,0.02285361457590944,0.006631470041624713,0.07554043180521818
249.54254523483044,4525.368867387839,2914.1555960521123,298.82775055397025,26.85161589796386,529.9339283739528,0.014397551056543865,0.004758615393399886,0.0988417465804134
384.56562217426927,2405.4793368601477,2835.596911452896,157.97938625313145,37.67925006219274,481.36624983465254,0.015228847021551223,0.023359399518561506,0.03506001293246818
170.09045324498143,5388.815073306814,1762.4817902461646,120.42797383455952,32.53482911782159,568.8794835757179,0.013939642322636819,0.012133902578279888,0.04904705845537017
199.2737172267046,3957.2688620165454,2267.530894917767,286.66473562206477,55.12042498759957,425.69282928274356,0.03947807872563619,0.02078292032271833,0.08852690289559428
199.8748361284195,4665.954732129741,1220.5551662014218,221.91266631248556,67.08788666652123,533.8751526614418,0.03929419579111899,0.02315023575050122,0.08988559195392276
398.8162534145001,4627.270591545841,2707.3697855925734,106.70021602297115,48.79329695136664,477.6991088235405,0.01889777394008697,0.013901821225830797,0.03464033331134821
372.70217541076295,1537.6666947922276,2621.0797947963424,179.677272653996,27.00553120888087,450.8204544146768,0.02131438927677549,0.007428755271017351,0.026317435394062866
198.54082366125618,4414.9307060016745,2892.1619356854753,194.86152061326897,51.85217526601952,624.8486111548839,0.015300850644572657,0.010304260748088583,0.011124142838279904
291.1561225185693,1693.9916864208922,2784.1029763538418,175.13028640865537,45.88762409761439,520.8225792938794,0.021661171548296165,0.0053393287841801956,0.013026024935634987
171.27500735242268,5430.267715031523,1773.9709267371513,156.52980742141924,37.77940786761333,396.7026076012389,0.02621565541722548,0.009064208603308367,0.024786173230165076
229.25705068510194,1693.8157218285223,2686.4150799892036,255.96349178380044,55.74802098080894,596.5612396760157,0.01518060353175706,0.004629522312986303,0.07245000797248673
235.28606138105448,4355.644270213683,1645.1663641105538,189.12479093278077,32.17696863116937,582.4586897467702,0.03944073392035515,0.01485872594946805,0.05059434837383367
284.4204994541921,3305.3736136371745,2148.234452833616,272.6800723801223,52.30461025357687,572.3764262896785,0.026401717029555703,0.014898824806077144,0.0738513026048145
382.3435803698559,5785.309587471141,2887.365839156101,299.23915184666214,38.860163277959785,581.4206686098842,0.019707762803776722,0.02427594244054137,0.05391164853809948
352.2548577477341,5304.8953964020175,2165.073484099051,221.6302857034365,33.088689164953266,558.1827732547588,0.01581833441135724,0.020659103914788944,0.05255050288469999
283.5458534498624,2370.8259590001153,2601.144892998607,205.5786771158006,25.895600342062963,537.7218626332912,0.02972861391714588,0.005262302018622333,0.025859746077817575
346.52001355195955,5009.12695556443,2366.558257586523,215.45897466825647,45.265810149833015,468.81790182340455,0.0299954393820649,0.019175608669808348,0.05852041741299232
270.9897594382743,1425.6997666933798,2502.5953455268013,127.03694555682029,54.956775217400335,515.0039428864296,0.02033302840655201,0.01574500981932813,0.07823227906184801
332.6400820135253,4061.431123420314,2309.4650624820015,242.86517915033878,60.108521227299256,458.27422843908596,0.032857303950161725,0.020859738521228813,0.07045540062872846
344.2386106182348,5192.980475131462,2805.975236701728,262.43248385695483,62.85319319318586,514.6402596122236,0.02880944189803422,0.00821932860725402,0.05483311327916239
214.21293451220401,5663.4238318186035,2223.7035105956606,293.0799270157882,62.13344368674842,623.503506451003,0.016566271440885363,0.020918843085469926,0.049273901686625265
358.1942610968383,2689.339285228304,2153.1712990403325,238.65894519718637,66.17755061464933,584.0922428285282,0.0294966907462636,0.007984698131032104,0.014771949004973896
294.4860433547789,2579.3757486184295,1808.2923866215333,113.49386082481885,45.30629283003492,539.8347606655855,0.028860816114519842,0.017910902010450983,0.08710521232146662
271.52998957880163,4432.943241187304,2410.590859859005,240.64680479013677,45.88843932055521,540.0281018201022,0.02765666723749699,0.011061140972329572,0.09365196522897098
248.95332886743967,2478.286649249252,2934.2909964597775,144.05774698959453,48.47245313225031,492.05540984466046,0.022664780229629387,0.01608443719129825,0.04517697663781713
206.0374517745156,2234.8724124998284,2708.9742620207444,267.2752207909463,66.37062080162374,611.3771094006439,0.03809812148318507,0.01639488260990005,0.010777941932700952
275.3143882843833,5890.659297782239,1798.6981294796258,283.57682562909,44.19129479693365,426.79125044714095,0.016915751619552628,0.007686764207288612,0.022631742597591705
181.5265573742816,3834.5177229405667,1817.3229076746434,269.3397361797842,51.67048439630834,545.519708198839,0.030400309571184163,0.015082578935074633,0.04733798034077474
308.6956884823006,1269.963848851692,2984.0848484205144,186.600106679188,49.32671519602776,385.42787754111635,0.03739685827570556,0.02371369682207771,0.04954516568267001
374.56706276869176,3622.206784536488,2310.3273148614085,146.27945729882632,28.303262894030453,550.3821051096065,0.01586897783313627,0.008129624178446423,0.027373896653402743
347.6315073691258,2854.764350701854,2615.5101961749015,132.66433811256704,42.854191668927754,566.7942500420652,0.022508022293756282,0.020934500356944608,0.09551903487907612
302.28944638809435,4861.432217754303,2429.861520748773,193.4539970733922,35.17646574254694,541.1091011098958,0.024493264404515096,0.020506185234172154,0.03758635181892918
