3.451603078352359910e-01,7.336248305061521258e-01,9.406358286974396687e-01,8.348407756650225719e-01,3.783577807082677547e-02,3.778198956990288515e-01,8.495912506935801023e-01,3.288396245435748488e-02,2.027427810032492450e-01
3.835779048301465322e-01,7.491633989669791438e-01,7.848019638538068499e-01,4.648391217885168292e-01,2.488211106903275849e-01,2.305558804192058275e-01,2.655572914116021144e-01,6.515507245320109608e-02,6.660371725960678724e-01
8.921153860177102324e-01,6.437850922807699661e-01,6.386547584217066031e-01,4.991649625947731650e-01,6.038880804372956934e-01,4.175261474182123678e-02,4.865305374437207675e-01,2.975383264230480052e-02,7.667188010501642115e-01
6.339068121783157927e-01,9.867670951157483383e-01,9.114814305585228205e-01,2.335027166411411947e-01,5.346873698519198914e-01,1.395086418776554371e-01,3.417508975179514019e-01,8.647425774221750849e-01,8.182588123024785443e-01
3.810218073746929335e-01,6.380102029090541915e-01,3.689091472088359414e-01,8.032867927287360432e-01,8.936378322319951106e-01,5.517575700749466350e-01,3.615763617229396099e-01,8.493653365456101945e-01,5.128656756614496937e-01
2.785917104444654013e-01,1.521052498656232932e-01,8.642031609606886100e-01,5.102791240731231470e-01,6.969962891875023381e-01,8.181676595165185972e-01,9.747189426538300783e-01,1.905930345350151101e-01,4.055874750742581858e-01
7.640008340552708610e-01,3.819829859283934148e-01,8.351407924445493069e-01,1.951379637920801491e-01,1.614487379453474758e-01,5.012009093352909339e-02,3.792540762055754966e-01,2.360938764215765595e-01,5.177207984025576915e-01
1.533065560389456072e-01,5.546387474786477201e-01,8.733584907981843948e-01,5.988932679993713704e-01,5.273255302551134172e-01,7.685220864629371818e-01,2.053614093931011020e-02,9.495406493102348522e-01,6.867819487669702960e-01
8.277275303193873945e-01,9.094807190956877285e-02,5.974618326886378394e-01,1.785002815515268626e-01,5.048869010322181161e-01,9.393591119290221059e-01,9.100944713404728326e-01,4.123275439107184637e-01,6.226256844850008854e-01
3.333866939289837905e-01,9.715671016575515573e-01,9.533780775683398101e-01,7.275553086225748922e-01,9.020057089699089481e-01,8.016080585513680745e-01,6.524057379062672135e-01,3.215853844004575857e-01,2.810367417210700713e-01
5.751753585021701642e-02,9.264837349590786530e-01,2.931578996481478683e-01,2.388276368047237419e-02,3.159821575509779712e-01,1.027697568843393139e-01,4.448520360206525970e-01,3.324842042270662601e-01,1.749734897896657870e-01
4.160947403931813948e-01,3.489716962766098440e-01,8.619745412187547196e-01,3.070254362243810542e-01,5.413836204335997770e-01,8.788553948178208231e-01,9.599653220413122412e-01,3.750624953279271256e-01,3.976602938774717599e-02
5.156992633804156068e-01,2.111543291883351547e-01,4.205367738383577469e-01,2.391913186135040670e-01,3.103585246846529144e-01,1.383965908109356935e-01,4.778968216316342721e-02,9.954439496072992055e-01,8.207836654355821215e-01
4.821810589733370733e-01,8.007702455872052205e-01,6.582291725575739605e-01,6.925491232936975550e-02,3.395577255974653874e-01,3.807471676141691574e-01,9.153125643620774188e-01,5.834420597353241478e-01,4.589295145735827752e-01
4.875032626750253062e-02,6.844258214966169040e-01,8.053238798555191202e-01,6.712729915382146251e-01,3.608114450907625170e-01,2.858870877124290999e-01,8.833630841980633086e-03,8.199322525239907677e-02,1.540284423960174565e-01
7.806500036860117842e-01,2.106889332318885311e-01,7.538648257014197718e-01,6.364135962025617710e-01,6.297380378519330524e-01,1.999100688175503571e-02,9.213728044814870621e-01,5.858278443900492016e-01,3.029458105470625995e-01
6.910593974763146186e-01,9.334657694488013302e-01,6.464735543374293680e-01,3.983935492678420953e-01,5.572820888696632391e-01,1.746657645178362195e-01,4.054898960366610794e-01,9.185262734067042301e-01,5.564833204429567859e-01
2.626346357362402406e-01,8.687587779957470779e-01,8.144009000443686030e-01,2.256093889194641378e-01,5.301307314838952234e-01,6.824863407823524852e-01,5.728685717448179782e-01,6.025186987947127593e-01,2.396555424727464245e-01
3.556180178874642772e-01,7.973067384405634339e-01,5.079504597116646369e-01,9.802752098193142638e-01,5.807013150488318232e-01,2.275663321653156324e-01,4.153551291079622398e-01,1.280995003839124902e-01,7.367766012609685555e-01
4.778326111652444474e-01,1.688186163417170760e-01,3.652899155791717867e-01,5.016692674343908864e-01,2.538254964023553550e-01,4.445195407616737704e-01,4.504710640860466464e-01,6.980116250433151537e-01,5.777153940156700695e-01
1.802146564840185761e-01,8.586265899022438308e-01,1.306223368927575956e-01,1.232364636696062776e-01,6.948989587961335035e-02,8.271166619337244619e-01,5.409003719850862257e-01,9.246996259487875180e-01,6.264892817049056983e-01
4.317750976531944396e-01,7.310631631505496442e-01,4.407588314620813907e-01,8.036997830211410898e-01,4.074995085610231826e-01,4.166115134905012951e-02,3.431370290789899080e-01,5.608172240985466184e-01,1.460252957995944734e-01
9.289695034629974479e-01,5.078224064869519827e-01,9.660819972705869674e-01,6.905108509691405549e-01,5.381831817526641082e-01,1.578073099854948591e-01,9.537138805319136381e-01,9.205536529437382542e-01,4.519196435408419088e-01
7.383730430212731566e-02,6.167459346359512873e-01,8.555954989724801063e-01,3.891908998327781033e-01,2.886138843268524767e-01,6.133862369699731865e-01,7.938717801685912789e-01,1.697768467139895432e-01,2.820156045135601142e-01
4.141868912371826639e-02,8.163432649211193048e-01,3.022421775476953343e-01,8.328021101805508364e-01,4.549096779340291996e-01,1.652608263562158619e-01,1.810101964278809650e-02,1.132879950004333780e-01,2.599406130035346596e-01
7.964286753973548461e-01,6.289124973619574233e-01,6.849742750072782549e-01,6.645668295046053275e-01,7.328766676536511149e-01,3.674117427641205857e-01,8.040306291138937800e-02,4.693296649295010114e-01,2.215592556433189364e-01
3.917385138489387630e-01,6.683576248641986961e-02,9.227004590473710799e-01,2.809774178939061784e-01,8.990026703073139558e-01,7.380435336682293901e-01,9.486792601294147254e-03,9.001740443504487876e-01,8.099310513673785294e-01
8.869744063179496596e-01,4.745241672771879360e-01,6.227791276379657237e-01,1.500492930007462089e-01,3.104399923544130524e-01,8.588917164414873184e-01,8.300776362761363991e-01,1.179554969230789951e-01,3.496660344269828524e-01
2.290903965227005790e-01,3.470404465749487022e-01,4.852570106051017351e-01,1.500153757030339152e-01,6.578977062742838999e-01,2.419676833715533881e-01,8.908145905657050001e-01,4.818621861306932042e-01,4.295143747019721792e-01
3.459763045269429460e-01,2.507591208832281038e-01,3.054034488440309225e-01,2.949794076631117035e-01,2.343543571646505286e-01,7.358706632030909134e-01,3.544278972238296133e-01,7.075313761787281885e-01,2.752071581170043579e-01
3.057698113451684518e-01,3.879623768550496399e-01,9.261558997202263832e-01,1.994624589933484682e-01,2.114056191408704710e-01,1.556570463328637022e-01,2.524841664248592688e-01,9.613311144977055855e-01,9.325783258092701367e-01
4.995902794377216072e-02,4.827311425068273598e-01,5.792237891902576319e-01,1.117189245936515141e-01,4.181345052155928665e-01,7.693696440006592141e-01,0.000000000000000000e+00,7.193065757218226608e-01,6.852218844301708467e-01
4.883200825580049642e-01,4.599729699724175447e-01,6.701296151484918973e-01,1.364051965287741419e-01,5.140153810801491030e-01,2.392948588983689895e-01,3.204018402840894675e-01,4.469655592222107621e-02,1.579573579343793999e-01
5.426398538596224341e-01,2.300484569836498960e-01,7.135989572155119198e-01,5.039902320906582966e-01,2.327846850553808022e-01,1.267370735729063114e-01,5.960491915298736787e-01,6.772559523902127454e-01,6.906557365873496890e-01
5.817629760756464208e-01,1.613738622612248541e-02,5.732421173085304744e-01,8.012731641019682494e-01,3.771519548198600247e-01,1.036295264877538091e-01,4.205329946593533430e-01,8.348612753316092538e-01,9.748740586961351928e-02
4.998112351515788809e-01,8.725588493862119766e-01,5.875968082025082584e-01,2.482169246318856048e-01,7.683687929268685490e-01,9.389341213726387636e-02,2.947566765096141239e-01,5.989428983870991319e-01,8.499954757812949735e-01
3.267271911952034369e-01,2.603124877602333576e-01,4.868726571394429437e-01,1.216131566243131568e-01,2.724723643882902002e-01,7.673028269634700749e-01,9.799116672719714316e-01,2.703925709605842220e-01,7.172756703189825389e-02
9.690942471807875158e-01,7.934634638581488097e-01,8.088144958943406237e-01,7.446660807956294592e-01,7.609413314075543777e-01,7.446763427942348912e-01,4.926277291715499551e-01,1.000000000000000000e+00,7.812315032171203155e-01
4.953593675908614102e-01,6.829835316836614378e-01,9.571448594393909826e-01,8.021527843455499296e-01,5.456697157478798133e-01,6.845127008434568339e-01,5.384266518062497120e-01,9.872672864914585622e-01,5.966891205858105840e-01
3.971197284606250433e-01,4.148683318479192694e-01,8.222255959972735173e-01,3.732012307855775424e-01,9.043651439046627161e-01,7.284541449869559315e-01,9.560250201294657746e-01,7.073431856048006949e-01,5.701210228675668290e-01
1.804697588811088327e-02,6.594924308688548953e-01,7.421745842584597241e-01,7.237641775434554559e-01,7.595205415278132310e-01,3.528602428674543212e-02,6.843432732291829801e-01,2.799909035597141216e-01,3.884036577644681687e-01
4.061680711677904121e-01,4.629602451104227745e-01,2.912608261381706143e-01,1.815986901526257524e-01,2.099482568766595780e-01,2.148997692519531988e-01,5.224742948463406700e-01,4.748920717163662708e-02,8.840696374340711872e-02
7.357644561608085443e-01,9.714967734007526889e-01,8.750103886782192308e-01,5.153089794992286032e-01,1.301857702287662621e-01,7.847175244565818275e-01,1.284704251855164348e-01,7.673075631092529658e-02,5.115088410309134304e-01
3.115892591751446838e-01,8.633584054495662130e-01,4.541451792373015772e-01,9.672126801298924770e-01,7.390402130048618901e-01,8.658041552095285809e-01,9.854810092683106149e-01,8.176991702529415873e-01,1.957576226396256225e-01
5.463527749999297356e-01,7.209636945542515774e-01,5.056523378612862718e-01,5.774618275634934017e-01,2.839878014887634028e-01,1.839460584178049807e-01,4.493701847032341989e-01,8.043482409637022768e-01,5.539378488252659771e-01
2.264816987804449955e-01,3.538750848543894545e-01,4.705135901140445887e-01,2.719112268082768402e-01,3.108741952493388472e-01,2.270277044759603235e-01,2.934263430966685959e-01,6.739802851385374716e-01,6.253774601077297657e-01
9.267097359031697401e-01,6.638915618554900311e-01,6.892376308613523683e-01,4.040036424767031731e-01,5.243369343618400347e-01,7.470501443022112831e-01,5.301288711411860088e-01,9.284855193269703211e-02,4.759604940509397641e-01
7.876445440195678493e-01,4.417697342835863461e-01,6.373811626623826498e-01,3.380849629201498896e-02,5.031867083024834653e-01,7.505986473883705656e-01,1.093321636576906619e-01,5.234548047729749021e-01,5.970277330205733257e-01
2.322894101745617279e-01,8.432744789494267534e-02,1.422152746315487049e-01,3.055037520097627635e-01,8.973606334925252614e-01,4.194165359730530618e-01,9.878815111698586726e-01,8.253053352939847542e-01,5.840242940136941563e-01
5.640314826611592114e-01,8.396183255717610816e-01,5.816143942406748479e-01,1.562763820386264824e-01,8.992629575482620208e-01,6.314852678197384606e-01,3.773582155980897967e-01,4.002045674173666523e-01,1.005187202977998184e-01
7.884738236606618766e-01,4.949945027831672562e-01,8.605979328292410191e-01,7.391153853787336692e-01,3.308524020989228043e-01,6.383291836696400878e-01,9.730962093817894232e-01,7.162271198691565477e-01,1.825021998770205156e-01
6.466056899455032703e-01,7.746924660465215329e-01,8.310970025572261832e-01,9.132806524246731561e-01,9.768724066126461825e-01,2.092784011366981556e-01,4.793191855008667179e-01,4.541265383839007685e-02,9.869838881628703042e-01
4.276203055814919995e-01,6.139185369074682264e-01,5.829815577287360551e-01,1.716579808875033919e-01,5.024930388298396444e-01,2.231582737349551149e-01,4.897788475139793762e-01,7.158259971449677517e-01,2.987728042315523913e-01
6.338204144729742140e-01,5.285600478864445062e-01,8.852522427731639443e-01,8.921449305464784763e-01,9.676093088800490349e-01,1.648128013927498969e-01,4.823271413900311888e-01,1.181170656330600144e-01,6.987428165189295548e-01
8.520763594858058454e-01,4.796136774168994199e-01,9.166596093887589003e-01,3.081366706082511175e-02,6.132793363246602514e-01,4.135339459930431616e-01,8.333890051647736552e-01,1.031523270002171200e-01,8.828711980262152204e-02
3.272336845452276100e-01,4.306156394168235702e-01,5.199336035338517625e-01,9.862682930139284876e-01,6.240625537018125168e-01,8.334869970301359565e-01,8.397904316978810346e-01,8.586467514607557527e-01,4.470889432244347095e-01
5.166596120879085596e-01,8.946824513261755207e-01,9.225058715194665027e-01,4.784716747622429489e-01,9.073795718234962671e-01,7.631981313136684264e-01,3.913981828966417442e-02,6.342210107109516048e-01,7.942187523722151754e-01
3.786499048686432500e-01,6.431709274004924204e-01,6.218237366603445171e-01,5.304290795046152640e-01,8.975202613660182571e-02,2.615088757123289476e-01,8.694156379272717228e-01,3.495023090835248647e-01,4.790669170496364426e-01
2.834591671942403579e-01,4.098582712030537367e-01,5.854967815622955651e-01,8.696162054219663817e-01,8.429352956989304424e-01,1.766232619811640703e-01,5.030631056031312776e-01,7.526999020956987030e-01,8.972064296251103244e-01
6.334538087344874224e-01,6.434266953447496107e-01,8.083097963375258654e-01,8.941675803097021147e-01,9.861765473677595040e-01,9.924802922238398217e-01,1.235030545320087714e-01,7.173897065362146996e-01,3.877691616146955456e-01
1.000546665506221178e-01,9.111952135879737291e-01,8.962822102966578885e-01,5.291125205762728934e-01,4.977279592692552268e-01,2.049856904924267642e-01,9.281063506357210002e-01,7.581167243043174242e-01,1.667226053124535590e-01
9.988744982165476127e-01,2.572910037251914805e-01,8.099196462654447703e-01,3.636078555770758669e-01,3.716632985651325272e-01,1.171090022639433847e-01,6.283563333508758175e-01,2.449308921770436409e-01,6.807400193376690334e-01
8.454244543752773566e-01,7.454659284365332539e-01,9.407645017709596047e-01,1.552687381433693892e-01,7.950301478206618366e-01,7.752926671219979582e-01,2.912536291262773913e-01,7.788747736735407434e-04,9.859606906567863760e-02
7.879376202893755288e-01,1.489285069893868663e-01,9.323884097466410559e-01,9.313108809658577902e-01,8.796942018602595947e-01,7.517964251089681582e-01,8.173258343136271531e-01,5.350484280381110347e-01,7.920723752055575106e-03
5.010633543676343837e-01,1.411926569690449829e-01,4.145202127083809085e-01,8.855766877462424302e-01,9.047751684690410467e-01,5.064260664365094478e-02,1.743836977200130534e-02,6.984482938634086757e-01,2.912775591123497598e-01
4.636466833215715511e-01,7.106483615414780353e-01,3.292159307084898678e-01,7.771732701387729092e-01,1.992208644004920814e-01,4.295808000231406965e-01,4.857549205662413661e-01,3.250501273474495356e-01,2.428521507940802071e-01
5.171562034937826624e-02,1.503664012150127682e-01,1.200412758769813237e-01,8.547303548818198093e-01,3.116915443484390980e-01,9.849832836856711182e-01,9.012200248723098994e-01,1.652838121986405506e-01,8.564992610119186445e-01
4.440283123437640533e-01,4.793663782338748458e-01,7.660007573540079662e-01,4.907633323639258860e-01,2.627746615233492178e-01,7.331987055048263535e-01,2.189413227160501574e-01,3.846480507392463499e-01,2.187761227908885386e-02
8.086978166269562784e-01,6.935237872181547747e-01,9.991832175688328821e-01,2.580961950011172457e-01,7.080881432761643168e-01,4.496655989253484087e-01,9.614397743287412812e-01,4.431355189157528685e-01,7.241523824190272407e-01
9.668024568576889521e-01,7.639499567103066324e-01,7.799394469245830575e-01,6.497912198019878405e-01,7.970975037201746272e-01,9.405906629815716791e-01,2.461134311292870747e-01,7.310152910225888867e-01,7.217377889934030177e-01
1.194125000305031881e-01,5.591532007894339795e-01,6.142047967216359705e-01,3.288907729540926361e-01,6.185644653816289029e-01,1.474282320895596854e-01,5.725366505809174056e-01,5.350498541618690096e-01,8.318060724993567856e-01
7.974581644818079518e-02,5.535565601598843033e-01,1.349665854093448081e-01,5.268072872207566482e-01,6.787445625437846797e-01,7.047819493338458585e-01,7.874622916876683476e-03,5.325067029565759835e-01,1.742022643746939659e-01
4.945002209564173246e-01,4.845032718031262453e-01,8.391357882540280144e-01,2.981041953935089639e-01,4.765282188386637530e-01,2.461047487768872610e-01,1.969818249370337560e-01,6.324850893973936738e-01,1.578396690592687446e-01
3.756559608990532872e-01,1.058734551682603553e-01,8.361214930213656249e-01,2.116511577706514657e-02,2.951252927053247821e-01,6.554807944628047167e-01,1.451973517327731500e-02,7.019008712264505068e-01,5.623982828625149200e-01
3.134703980521017508e-01,8.289794635431009251e-01,9.840829803487047833e-01,4.995041569191206454e-01,7.596850088962364689e-02,3.413550859945175819e-01,8.143226001965082617e-01,0.000000000000000000e+00,6.335413796298203781e-01
7.423987919721346529e-01,3.653014854713193538e-01,9.682482650952253245e-01,1.144858443549399141e-01,4.165486450454460310e-01,3.059652522086822035e-01,5.592071207734172766e-01,2.174272353928184132e-01,3.868508771186459638e-01
9.256348372007883185e-01,1.988027287744631444e-02,7.435422716594415338e-01,1.478810186624159861e-01,7.154139368328056303e-01,7.721543279400129300e-01,1.499765264976216095e-02,7.838280808678217415e-01,8.816413763473165410e-01
5.973284022361127210e-01,7.919513757814509169e-01,9.560645055820577998e-01,2.255620283568929851e-01,7.083368910219989267e-01,7.861750833190872534e-02,3.638764416214020914e-01,9.116969677950644835e-01,6.281840054685430275e-01
4.470518403655663331e-01,4.522824874092961078e-01,3.062097872120281838e-01,5.613475614724491303e-01,9.416859028090902584e-01,1.179311535903244668e-01,3.337548045625216009e-02,6.253982984155285196e-01,8.231665816569484484e-01
8.404264278568740476e-02,6.425705041131070105e-01,6.610145979264301364e-01,2.324688482746990470e-01,8.142600028977087234e-01,5.432696344944845102e-01,7.868443901689132769e-01,2.353808063609978130e-01,3.620302890053889167e-01
6.703845659872607055e-01,8.473385427609803067e-01,9.688597889418348874e-01,7.210696658512404378e-01,9.336573509078793798e-03,4.658648580537501083e-01,6.664274260225728774e-01,7.802391316066435989e-01,3.139427172841231517e-01
5.822568868695845445e-01,1.863224001494255266e-01,7.026871369384775079e-01,2.300643108417144145e-01,8.791693345851814279e-01,2.966697414107444253e-02,5.581278473673307872e-01,8.795964640520238520e-01,6.428076829155388028e-01
5.493100357364648634e-01,8.255106672861609596e-01,7.642274693704460553e-01,9.069703938615106820e-01,8.156642237832478770e-01,3.826288493083029874e-01,1.225672169431162306e-01,6.917975108980369825e-01,4.806893990377645309e-01
4.461933172241978607e-01,7.174660458204389357e-01,3.864598291478235081e-01,7.565485633242857721e-01,8.658757533348317992e-01,8.109189924958721818e-01,7.758456315558979188e-01,6.720176502055119627e-01,1.701771947005088215e-01
4.335569050091943044e-01,7.336290473240445476e-01,9.130864534306366576e-01,2.452681910075628080e-01,6.360142593094681995e-01,1.578765037628020451e-01,4.399320071110780495e-01,3.546152356629059810e-01,8.205086370731077272e-01
8.729832643399515479e-01,5.188299558821406476e-01,8.848120596080364386e-01,6.512533075968754970e-01,5.413611508932332228e-01,1.358669238221907882e-01,2.684364717353273644e-01,9.574186598348820576e-01,5.953555983485840919e-01
3.569337440298930852e-01,1.264367139573997489e-01,3.147411015475861662e-01,3.809150617486793955e-01,2.917141348351346974e-01,1.824607447226478385e-02,4.953332007745789856e-01,9.296841824867129178e-01,4.625217043293133878e-01
3.826622729077600038e-01,2.604134179307213692e-01,4.857626046175280710e-01,1.945672117102232868e-01,4.292327916117779085e-01,9.164348474523289489e-01,3.652554809018166981e-01,8.809535427336544489e-01,4.991574090250570084e-01
4.833729627171747811e-01,3.873703995256819743e-01,9.209396013569146611e-01,5.915601175103250009e-01,1.901177451575530308e-01,3.067102175428948474e-01,3.926530739058937680e-01,5.665997437356035116e-01,3.769914604816774206e-01
3.049385095508831967e-01,9.948236880092853340e-01,7.857478298795290694e-01,8.645537764903729050e-01,8.955906388364791582e-01,1.413270338305734342e-01,5.360262820658409089e-01,7.246518642786360376e-01,4.869634357387957468e-01
6.345189231898531457e-01,6.304002092758990150e-01,5.254988001801539355e-01,5.437860068407385228e-02,2.723822785224905840e-01,3.474706698677798578e-02,3.087730908758647974e-01,3.869657134400311671e-02,1.043471208155907493e-01
1.957024911308498094e-01,7.121759381521349797e-01,4.749377790299720292e-01,8.367213033124810684e-01,5.580029637600896208e-01,8.724858695031341149e-01,4.246477788792037966e-01,4.189285189687329547e-01,9.292798483363402529e-01
4.295472454474682511e-01,8.715825799749299385e-01,8.022204546544664527e-01,6.455014264174881999e-01,2.703160695084078080e-02,8.897636423954731200e-01,1.058616052258019580e-01,1.661054665940234210e-02,3.386625962972048542e-01
2.418963797880985256e-01,4.816088120644129722e-01,5.682608570252907221e-01,6.806540826788273213e-01,8.660978860606183272e-01,6.953255515161709255e-01,8.668971567448133797e-01,4.310055845651399320e-01,1.474518956719833296e-01
5.143823348702225573e-04,2.696284671604311511e-01,9.654455793773932815e-01,4.601234670490336187e-01,1.323878808878314883e-02,6.188488367990085948e-01,6.570442576795623157e-01,9.295047174243050714e-01,8.853478555184469689e-01
2.655109727522055874e-01,3.124696216969354845e-01,7.416434323129410533e-01,3.462425521569093556e-01,3.756482523002592777e-01,3.903969973828336215e-02,1.974996804415047880e-01,1.336569076623870533e-01,3.724492310483921154e-01
1.943196931324013832e-01,2.819295264204692564e-01,1.696014258450381229e-01,4.074697382749159491e-01,5.880464985469961992e-01,6.012892522131885187e-01,6.466826150794890982e-01,5.369948185026101051e-01,6.961980591926785200e-01
3.273712754175560624e-01,2.263605408752660253e-01,6.890057359558232619e-01,9.837266255011706262e-01,3.102672664135941449e-02,8.055831558437041018e-01,9.328766953035940723e-01,8.698979043010129919e-02,8.979322936966815938e-01
3.228876673725636914e-01,1.498472708087261740e-02,3.347823776281939612e-01,1.719977303795281465e-01,5.618413339512082771e-01,4.356179278980150116e-01,9.685458758260847567e-01,7.559850442824893602e-01,7.405640273440025623e-02
2.797454212822851893e-01,8.144971060837224996e-01,8.333572007519154390e-01,8.389327208557880722e-01,8.665070565372052780e-01,7.317400245704432926e-01,5.592339983561069872e-01,8.423661873048460258e-01,8.238072427115946672e-01
8.821463118963561723e-01,5.285594980411461030e-01,6.433282058337339571e-01,6.250736068101915288e-01,7.010270649377785546e-01,9.498599824088569399e-01,7.474127206633929266e-01,8.966029227051294237e-01,9.133414568775177766e-01
9.287988236347375359e-01,5.663622003802274429e-01,7.985127584021844971e-01,4.449281373559118569e-01,4.965717531701289711e-01,4.144488891413178333e-01,7.222892286356141778e-01,2.565328317953567971e-01,4.358745878508918370e-01
9.734003048787176482e-01,7.291187051347467474e-01,8.566065220563363614e-01,3.751208851549975298e-01,6.604775607551660599e-01,9.254322833582997454e-01,1.631499564358446230e-02,3.868553907519581836e-01,2.832661871583606050e-01
1.380950448585012147e-01,4.282107748189802887e-01,6.756352856323888378e-01,4.418216113181802074e-01,2.912643446662304680e-01,4.534566874208414422e-01,4.598491334160589306e-01,5.791977869295726888e-01,5.900273791517409716e-01
6.828884464377349417e-01,8.540790151598187663e-01,9.821133812085787174e-01,6.194894214018081824e-01,2.940306434668780722e-01,0.000000000000000000e+00,4.294592263802081700e-01,9.908738861834874845e-01,9.904524824440918973e-01
1.942899870472403201e-01,1.962624606168937857e-01,2.350922536251193184e-01,4.334422855989938927e-01,9.524376947676906902e-01,2.082674061185092462e-01,8.169436919142403219e-01,5.493262460954327908e-01,2.667845028851683065e-01
5.385874952448432840e-02,6.321161121019504003e-01,9.031342542347295943e-01,3.242175185465618892e-01,9.702592728054491023e-01,2.888319407553399110e-01,3.530191207000863418e-01,6.958548129736039645e-01,2.136443332867156986e-01
5.010757450009286629e-01,4.868872648743690634e-01,4.340169649983796063e-01,1.739621732618715777e-01,1.128163989602267159e-01,1.900857075182391664e-01,1.491561093191068887e-01,6.511264713069185861e-01,8.912634985125333920e-01
2.291668066136258730e-01,5.489268760287219218e-01,9.603111303281528510e-01,3.593892579247988106e-01,7.297121141542475264e-01,4.806107988012842114e-03,7.661870377238619856e-01,8.602233781772448129e-01,5.433290216272842477e-01
5.981353697063087616e-01,7.814283261278737180e-01,6.924831130262278922e-01,3.831665518294080641e-01,2.714444417987969538e-01,5.612730046368956671e-01,7.717617358847621567e-01,3.480028082066327633e-02,6.711754239749154749e-01
6.456673640172794215e-01,7.141475600133979640e-01,9.528107986407985397e-01,6.533303163063038932e-01,6.517859891182395948e-01,6.832204566838000481e-01,6.738051903649038277e-01,6.945102874996240683e-01,6.814089132209865118e-01
3.581263066630572256e-01,9.534773224718624540e-01,3.681692721432541227e-01,4.448942864163141220e-02,5.103363151491779881e-02,5.488719105693351530e-01,8.572689836372930916e-01,1.231164977602383082e-01,8.858857094648984187e-01
6.657575089579930161e-01,1.579454822440357065e-01,9.960527851019591594e-01,4.637426051950446215e-01,2.397482564675799677e-01,6.233761386388048109e-01,4.428652759924095461e-02,6.509885984699187444e-01,8.394828719568183661e-01
2.536847488030862241e-01,2.683593991001548273e-01,3.072758829421833315e-01,6.208161357993086105e-01,8.151361178789717776e-01,4.576557042314370882e-01,6.954856224832581812e-01,9.081311978880112212e-01,8.187285853246539791e-01
6.744797362100749538e-01,4.920074062836231610e-01,6.243667566989952178e-01,1.404526469046744053e-01,7.578089553172928650e-01,1.927275850987795192e-01,3.315966502179324982e-01,9.197100897441267131e-01,8.811384900870119496e-01
6.393401449619748877e-01,8.426894526118782203e-01,9.061943193078341174e-01,8.320691066226123533e-01,7.528971064336604790e-01,4.155317817734986985e-01,7.578907069104841021e-01,3.945931690776445233e-01,5.633330452078748607e-01
1.571127136193185558e-01,6.721865890278040379e-01,1.466413006195357305e-01,9.905431785479779094e-02,8.749428591873251726e-01,8.975939603997091787e-01,9.740526525212065412e-01,7.898745628871495228e-01,3.001518411858693502e-01
1.167094965505163229e-01,3.635603502416527855e-01,5.700885875107695178e-01,2.660601416604243541e-01,3.841560295203405029e-01,1.652522967690328581e-01,8.098616881940359225e-01,2.257967878646230664e-01,7.222072548682085813e-01
